Date,Close,Volume,ma7,ma21,26ema,12ema,MACD,momentum,pos,neg,neu,SNP,PFE,JNJ,BMY,VTRS,AMGN,NYSE,NASDAQ,FT6,FT9,ARIMA
9/6/12,42.213741,10349419,41.30179971,41.55943276,41.36796622,41.42164922,0.053683002,41.213741,0,0,1,1432.119995,16.39633942,52.23116684,25.37744141,23.52170944,66.68273163,8160.560059,3135.810059,40.64124721,40.78164152,42.213741
9/7/12,42.032444,8738538,41.46810314,41.55897843,41.41718679,41.51561765,0.098430853,41.032444,0,0,1,1437.920044,16.32897568,52.26196671,25.22593117,23.5119381,66.01441956,8234.509766,3136.419922,40.68163386,40.81911057,42.032444
9/10/12,42.232822,9427284,41.63167943,41.55806962,41.47760421,41.62595678,0.148352562,41.232822,0.61167711,0.06150496,0.326817989,1429.079956,16.23467064,52.49294281,25.10472488,23.40444374,66.08519745,8192.389648,3104.02002,40.72181243,40.85639297,42.232822
9/11/12,42.299618,8975596,41.79661929,41.54716452,41.53849412,41.72959696,0.19110284,41.299618,0,0,1,1433.560059,16.2818203,52.50834656,25.42289734,23.46307755,65.99867249,8246.139648,3104.530029,40.76178031,40.89348305,42.299618
9/12/12,42.490459,9378028,41.99836443,41.55216286,41.60901004,41.84665266,0.237642621,41.490459,0,0,1,1436.560059,16.21445656,52.46986008,25.45319366,23.41421509,65.37757111,8267.30957,3114.310059,40.80153495,40.93037521,42.490459
9/13/12,42.614506,12429175,42.19056743,41.56352248,41.68349122,41.96478395,0.281292722,41.614506,0.039132114,0.072497673,0.888370216,1459.98999,16.33571625,53.11659241,25.5365181,23.7073822,65.51122284,8407.030273,3155.830078,40.84107385,40.96706387,42.614506
9/14/12,41.622135,17331195,42.21510357,41.54352962,41.67894632,41.91206872,0.233122405,40.622135,0,0,1,1465.77002,16.0325737,52.71622467,25.18048286,23.74647141,63.97015381,8458.870117,3183.949951,40.88039456,41.00354351,41.622135
9/17/12,41.984734,11538899,42.18238829,41.54625586,41.70159726,41.923248,0.221650739,40.984734,0,0,1,1461.189941,16.1807766,52.54684448,25.05169868,23.6487484,64.54410553,8408.959961,3178.669922,40.91949466,41.03980868,41.984734
9/18/12,42.061069,7895632,42.18647757,41.57988005,41.72822479,41.94445123,0.216226434,41.061069,0,0,1,1459.319946,16.17403793,52.7778244,24.92291832,23.79533195,64.50479126,8387.429688,3177.800049,40.9583718,41.07585396,42.061069
9/19/12,42.471375,10289369,42.22055657,41.6144131,41.78327296,42.02551642,0.242243466,41.471375,0.416716188,0.008469139,0.574814737,1461.050049,16.27508545,52.81631088,24.92291832,23.85396385,64.24530029,8400.480469,3182.620117,40.99702366,41.11167402,42.471375
9/20/12,42.833969,10443320,42.29689243,41.70301724,41.86110229,42.14989374,0.288791449,41.833969,0,0,1,1460.26001,16.44349289,53.04730988,25.0592804,23.93214226,64.709198,8372.910156,3175.959961,41.03544801,41.14726357,42.833969
9/21/12,42.853054,21226821,42.34869171,41.79389333,41.9345802,42.25807224,0.323492046,41.853054,0,0,1,1460.150024,16.5175972,53.17047119,25.46076965,23.99077606,64.49693298,8377.509766,3179.959961,41.07364262,41.18261739,42.853054
9/24/12,43.072517,10468786,42.41412186,41.90021819,42.01887181,42.38337144,0.364499624,42.072517,0,0,1,1456.890015,16.67252731,53.12427521,25.65772629,23.6487484,65.1888504,8356.55957,3160.780029,41.11160533,41.21773034,43.072517
9/25/12,43.043892,13419850,42.61723,41.99063976,42.09479923,42.48498999,0.390190751,42.043892,0.062936082,0.019843418,0.917220533,1441.589966,16.73316574,53.37065887,25.73348236,23.66829109,65.89645386,8274.780273,3117.72998,41.14933406,41.25259735,43.043892
9/26/12,42.948475,13260134,42.75490729,42.07969843,42.15803448,42.55629537,0.398260896,41.948475,0.103095502,0.009204189,0.887700319,1433.319946,16.72641563,53.12427521,25.49865341,23.50216484,65.6212616,8221.320313,3093.699951,41.18682673,41.28721339,42.948475
9/27/12,43.158398,10306346,42.91166857,42.18874976,42.23213548,42.64892655,0.416791068,42.158398,0,0,1,1447.150024,16.81399345,53.13197708,25.64257622,23.94191551,66.23456573,8303.740234,3136.600098,41.22408135,41.32157355,43.158398
9/28/12,43.034351,13097170,42.99209371,42.28144324,42.29155885,42.70822262,0.416663766,42.034351,0,0,1,1440.670044,16.73989487,53.05499268,25.56682777,23.81487656,66.27388763,8251,3116.22998,41.26109596,41.35567298,43.034351
10/1/12,43.148853,8964278,43.03707714,42.37686295,42.35506212,42.77601191,0.420949785,42.148853,0.4622833,0.420315674,0.11740109,1444.48999,16.86788559,53.22437668,25.68802834,23.77578735,66.8950119,8284.360352,3113.530029,41.29786867,41.3895069,43.148853
10/2/12,43.387405,7786116,43.113413,42.48682305,42.43153196,42.87007238,0.438540418,42.387405,0,0,1,1445.75,16.92177773,53.09347534,25.7183342,23.79533195,67.89357758,8295.110352,3120.040039,41.33439764,41.42307062,43.387405
10/3/12,43.683205,8861678,43.20065414,42.60178114,42.52424848,42.99516971,0.470921223,42.683205,0,0,1,1450.98999,17.0565033,53.12427521,25.68007469,23.97123146,68.24739075,8297.5,3135.22998,41.37068107,41.45635955,43.683205
10/4/12,44.007633,9383582,43.33833143,42.723555,42.63412882,43.15093329,0.516804472,43.007633,0,0,1,1461.400024,17.07670784,53.33215714,25.77955055,24.10804176,67.9250412,8376.330078,3149.459961,41.40671722,41.48936916,44.007633
10/5/12,44.160305,12463864,43.51145,42.81624852,42.74717891,43.30622125,0.55904234,43.160305,0,0,1,1460.930054,17.19123077,53.62472534,25.74128342,24.06895065,68.35746002,8384.070313,3136.189941,41.4425044,41.52209504,44.160305
10/8/12,44.217556,7371318,43.66275829,42.92030148,42.85609573,43.44642659,0.590330865,43.217556,0.700134695,0.007876658,0.291988581,1455.880005,17.11039162,53.46303558,25.68007469,23.99077606,67.64983368,8359.110352,3112.350098,41.47804099,41.55453285,44.217556
10/9/12,44.055344,10512383,43.80861443,43.00708824,42.94492893,43.54010619,0.59517726,43.055344,0.064166818,0.013255739,0.922577441,1441.47998,17.04976845,52.67004395,25.42755699,23.52170944,67.17024231,8279.110352,3065.02002,41.51332541,41.58667835,44.055344
10/10/12,43.511452,9930114,43.86041429,43.06479462,42.98689361,43.53569786,0.548804251,42.511452,0,0,1,1432.560059,16.94872284,52.52375031,25.45051765,23.39467239,66.55693054,8229.169922,3051.780029,41.54835614,41.6185274,43.511452
10/11/12,43.36832,7359685,43.85768786,43.10659752,43.01514741,43.50994742,0.494800005,42.36832,0,0,1,1432.839966,16.92177773,52.3312645,25.2133007,23.41421509,66.52548981,8256.589844,3049.409912,41.5831317,41.65007595,43.36832
10/12/12,43.530533,7172826,43.83587757,43.15021786,43.05332412,43.51311443,0.459790307,42.530533,0.876478076,0.02043641,0.103085496,1428.589966,16.92177773,52.3312645,25.32042122,23.23831558,66.04587555,8227.080078,3044.110107,41.61765068,41.68132008,43.530533
10/15/12,44.456108,10774802,43.89994543,43.28516895,43.15723404,43.65819036,0.500956324,43.456108,0.500214342,0.020945452,0.478840227,1440.130005,17.22491074,52.81631088,25.9631958,23.41421509,67.79135895,8293.5,3064.179932,41.65191173,41.71225592,44.456108
10/16/12,45.009541,12528002,44.02126486,43.42920738,43.29444196,43.86609046,0.571648499,44.009541,0,0,1,1454.920044,17.37984848,53.54774475,26.11624336,23.49239349,69.2223587,8386.469727,3101.169922,41.68591353,41.74287976,45.009541
10/17/12,45.219467,10619279,44.164395,43.57960729,43.43703641,44.07430224,0.637265827,44.219467,0,0,1,1460.910034,17.40679169,54.66411591,26.30752945,23.72692871,70.13440704,8446.509766,3104.120117,41.71965485,41.77318797,45.219467
10/18/12,45.763359,11513433,44.40839714,43.73636843,43.6093566,44.33415712,0.724800522,44.763359,0,0,1,1457.339966,17.54152107,55.83436966,26.23866844,23.58034325,70.59830475,8442.820313,3072.870117,41.7531345,41.80317702,45.763359
10/19/12,44.875954,13599372,44.603326,43.83360581,43.70317863,44.41751049,0.714331858,43.875954,0,0,1,1433.189941,17.35290337,55.3262291,25.87137413,23.11127472,68.53045654,8324.139648,3005.620117,41.78635132,41.8328435,44.875954
10/22/12,44.351147,14694427,44.74372986,43.90494357,43.75117629,44.40730072,0.656124434,43.351147,0.030270157,0.249680132,0.720049739,1433.819946,17.24512291,55.2646637,26.04736519,23.14059258,69.03364563,8329.179688,3016.959961,41.81930425,41.86218413,44.351147
10/23/12,43.78817,13104402,44.78053514,43.93902229,43.75391656,44.31204984,0.558133278,42.78817,0,0,1,1413.109985,16.96892738,54.57941818,25.43521309,22.90606117,68.65625763,8195.30957,2990.459961,41.85199226,41.89119573,43.78817
10/24/12,43.778625,10102406,44.68375186,43.97400957,43.75574682,44.22998448,0.474237664,42.778625,0.167917937,0.007559286,0.824522734,1408.75,17.04976845,54.46393967,25.28981781,23.39467239,68.79777527,8179.259766,2981.699951,41.88441438,41.91987522,43.778625
10/25/12,44.17939,11498132,44.56515886,44.03262457,43.78712779,44.22220071,0.435072921,43.17939,0,0,1,1412.969971,17.25186157,54.77191544,25.81015587,24.43052483,69.23021698,8211.910156,2986.120117,41.9165697,41.94821966,44.17939
10/26/12,44.036259,12513644,44.39612914,44.07442748,43.80558196,44.1935943,0.38801234,43.036259,0.106452873,0.245261304,0.648285816,1411.939941,17.13060188,54.58713913,25.72598076,24.64551163,68.89996338,8190.200195,2987.949951,41.94845737,41.97622622,44.036259
10/31/12,43.540077,14184680,44.07851743,44.09850967,43.78591492,44.09305317,0.307138251,42.540077,0,0,1,1412.160034,16.75336647,54.52552795,25.44285774,24.76278114,68.00366211,8221.400391,2977.22998,41.98007658,42.00389221,43.540077
11/1/12,43.835876,12749968,43.92993486,44.13122505,43.78961574,44.05348746,0.263871711,42.835876,0,0,1,1427.589966,16.53779984,55.04908752,25.61885071,25.30025101,68.5697403,8311.360352,3020.060059,42.0114266,42.03121503,43.835876
11/2/12,43.893131,11580924,43.864504,44.15530724,43.79728354,44.02881723,0.231533691,42.893131,0,0,1,1414.199951,16.53779984,54.58713913,25.38929749,25.09503746,67.97220612,8234.910156,2982.129883,42.04250675,42.05819222,43.893131
11/5/12,43.578243,9412298,43.83451443,44.15030905,43.78105832,43.95949812,0.178439803,42.578243,0,0,1,1417.26001,16.55801582,54.50243378,25.32042122,25.25139046,67.89357758,8240.25,2999.659912,42.07331638,42.08482146,43.578243
11/6/12,43.816795,9154594,43.83996729,44.14122152,43.78370548,43.93754379,0.153838316,42.816795,0,0,1,1428.390015,16.64558029,54.67180634,25.45816231,25.42729187,68.63267517,8312.349609,3011.929932,42.10385494,42.11110053,43.816795
11/7/12,42.423664,25223159,43.58914929,44.05852433,43.68296166,43.70463921,0.021677545,41.423664,0,0,1,1394.530029,16.42808151,54.1559639,24.9607811,25.23184776,67.09944916,8138.799805,2937.290039,42.13412191,42.13702736,42.423664
11/8/12,41.832062,17113735,43.274264,43.94492938,43.54585799,43.41655041,-0.129307577,40.832062,0.035760865,0.903274775,0.060964335,1377.51001,16.42129135,53.62472534,24.57818031,25.0657177,66.62771606,8050.830078,2895.580078,42.16411683,42.16259999,41.832062
11/9/12,42.032444,14666970,43.05888786,43.84860081,43.43375325,43.20361096,-0.230142285,41.032444,0,0,1,1379.849976,16.42808151,53.79411316,24.66235352,25.28070831,66.96580505,8053.560059,2904.870117,42.19383931,42.18781662,42.032444
11/12/12,42.003819,7681630,42.79716543,43.77680876,43.32783219,43.01902758,-0.308804608,41.003819,0.502590123,0.11250474,0.384905156,1380.030029,16.38730049,53.64783096,24.44045067,25.44683647,67.24097443,8054.040039,2904.25,42.223289,42.21267555,42.003819
11/13/12,41.67939,10059857,42.48091671,43.69638352,43.20572536,42.81292949,-0.392795869,40.67939,0,0,1,1374.530029,16.34652138,53.51692963,24.3868885,25.55433083,67.7226181,8023.22998,2883.889893,42.25246562,42.23717524,41.67939
11/14/12,41.078243,14888831,42.12377386,43.57960781,43.04813408,42.54605465,-0.502079428,40.078243,0.899599612,0.009522865,0.090877503,1355.48999,16.18339539,53.33215714,24.0884552,25.01685905,66.34083557,7903.419922,2846.810059,42.28136894,42.26131425,41.078243
11/15/12,40.839695,12872794,41.69847386,43.40739767,42.884546,42.28353778,-0.601008217,39.839695,0,0,1,1353.329956,16.08144188,53.17817688,23.57577515,24.91913605,66.4434967,7896.879883,2836.939941,42.30999879,42.28509132,40.839695
11/16/12,41.097328,17435052,41.50899729,43.22110181,42.75215948,42.10104397,-0.651115511,40.097328,0.353592962,0.305954009,0.340453088,1359.880005,16.21738052,53.27058792,24.26444817,24.95822525,66.75143433,7931.549805,2853.129883,42.33835506,42.30850529,41.097328
11/19/12,41.354961,9630806,41.44084,43.03707771,42.64866329,41.98626197,-0.662401322,40.354961,0,0,1,1386.890015,16.40769958,53.31675339,24.50932312,25.34911156,67.43047333,8080.290039,2916.070068,42.3664377,42.33155515,41.354961
11/20/12,41.564884,11428545,41.37404571,42.83715033,42.56838335,41.92143459,-0.646948755,40.564884,0.65436399,0.022197581,0.323438396,1387.810059,16.50284767,53.6401329,24.60114098,25.43706322,68.35427856,8086.410156,2916.679932,42.3942467,42.35424003,41.564884
11/21/12,41.879772,7637824,41.35632471,42.694475,42.5173751,41.91502496,-0.602350137,40.879772,0,0,1,1391.030029,16.55042267,53.5785408,24.80008888,25.88658333,68.41745758,8112.180176,2926.550049,42.42178212,42.37655919,41.879772
11/23/12,42.251907,4692734,41.43811286,42.59451119,42.49771079,41.96685297,-0.530857827,41.251907,0,0,1,1409.150024,16.67276955,54.02902603,24.9607811,26.49246407,69.16754913,8225.509766,2966.850098,42.44904409,42.39851204,42.251907
11/26/12,42.175571,9831393,41.594874,42.51772076,42.47384859,41.99896343,-0.474885154,41.175571,0,0,1,1406.290039,16.64558029,53.6639595,25.04495811,26.37519455,68.92279816,8197.570313,2976.780029,42.47603277,42.42009813,42.175571
11/27/12,41.870228,9294922,41.742093,42.42684471,42.42913595,41.97915798,-0.449977969,40.870228,0.9311077,0.039685171,0.02920712,1398.939941,16.48245811,53.44649506,24.95313263,26.58041191,68.67803192,8150.77002,2967.790039,42.5027484,42.44131714,41.870228
11/28/12,42.557251,11124310,41.95065343,42.3496,42.43862596,42.06809537,-0.370530585,41.557251,0,0,1,1409.930054,16.76792908,53.81932068,25.04495811,26.57063866,68.72538757,8207.360352,2991.780029,42.52919126,42.46216889,42.557251
11/29/12,42.662212,10018356,42.13740357,42.28416919,42.45518788,42.15949793,-0.295689956,41.662212,0,0,1,1415.949951,16.89027786,53.76495361,25.11382484,26.66836166,69.96504211,8256.070313,3012.030029,42.55536169,42.48265336,42.662212
11/30/12,42.270992,15738026,42.23827614,42.22373657,42.44154374,42.17665086,-0.264892882,41.270992,0.058550224,0.022842694,0.918607116,1416.180054,17.00581741,54.16107559,24.96843147,26.56086731,70.11507416,8260.429688,3010.23999,42.5812601,42.50277065,42.270992
12/3/12,42.404579,12177865,42.31324857,42.15557957,42.43880562,42.21171673,-0.227088886,41.404579,0.126857298,0.02584565,0.847297043,1409.459961,17.05340385,54.0989418,24.99904251,26.73676682,69.79924011,8223.540039,3002.199951,42.60688695,42.52252102,42.404579
12/4/12,42.366413,10476751,42.32960657,42.08287871,42.4334432,42.23551616,-0.197927044,41.366413,0,0,1,1407.050049,17.10777283,54.26205063,25.02200127,26.76608276,69.74394226,8223.870117,2996.689941,42.63224275,42.54190487,42.366413
12/5/12,42.356869,12206056,42.35550629,42.02471805,42.42777104,42.25418582,-0.173585212,41.356869,0,0,1,1409.280029,17.42722511,54.34749985,25.0908699,26.64881706,70.28089142,8264.799805,2973.699951,42.65732807,42.56092272,42.356869
12/6/12,42.471375,9240216,42.44138443,41.96065043,42.43100096,42.28759954,-0.143401416,41.471375,0,0,1,1413.939941,17.40683746,54.40962219,25.03730965,26.68790436,69.90975952,8280.929688,2989.27002,42.68214353,42.57957526,42.471375
12/7/12,42.585876,8247236,42.44547371,41.96837481,42.44247319,42.33348823,-0.108984956,41.585876,0,0,1,1418.069946,17.37285233,54.72032166,24.91487694,26.63904381,69.73605347,8314.299805,2978.040039,42.70668983,42.59786332,42.585876
12/10/12,42.442749,9796180,42.41412186,41.99745514,42.44249362,42.35029758,-0.092196037,41.442749,0.181203753,0.016619582,0.802176595,1418.550049,17.27090073,54.83682632,25.10617828,27.38173103,70.85726166,8322.679688,2986.959961,42.73096769,42.61578785,42.442749
12/11/12,43.120228,14235508,42.53544129,42.04925438,42.49269616,42.46874841,-0.02394775,42.120228,0.193756766,0.031242906,0.775000349,1427.839966,17.42722511,55.22518158,25.30512047,27.21560478,71.02308655,8366.469727,3022.300049,42.75497791,42.63334997,43.120228
12/12/12,43.187023,11790000,42.647219,42.10559743,42.54412778,42.5792522,0.035124415,42.187023,0,0,1,1428.47998,17.338871,55.11645508,25.41224861,27.20583344,71.19680023,8380.879883,3013.810059,42.77872135,42.65055094,43.187023
12/13/12,41.937023,14404131,42.58587757,42.11786567,42.49915706,42.4804477,-0.018709352,40.937023,0,0,1,1419.449951,17.21652412,54.95333862,25.0908699,27.33287239,70.39141846,8338.320313,2992.159912,42.80219891,42.66739214,41.937023
12/14/12,41.545803,13818928,42.470011,42.14013043,42.42853824,42.33665621,-0.091882026,40.545803,0,0,1,1413.579956,17.11457253,54.9067421,25.04495811,27.33287239,70.43089294,8333.75,2971.330078,42.82541155,42.68387511,41.545803
12/17/12,41.63168,13917650,42.35005457,42.177844,42.3695117,42.22819833,-0.141313369,40.63168,0,0,1,1430.359985,17.23691368,55.100914,25.09852409,27.5478611,70.66776276,8407.009766,3010.600098,42.84836028,42.70000154,41.63168
12/18/12,42.213741,14756888,42.29689243,42.23100652,42.35797313,42.22597413,-0.131999003,41.213741,0.817854226,0.008807326,0.173338473,1446.790039,17.42722511,55.10868454,25.26686478,27.65535355,70.50197601,8499.349609,3054.530029,42.87104619,42.71577325,42.213741
12/19/12,41.660305,12254369,42.18511471,42.24554671,42.30629401,42.13894811,-0.167345902,40.660305,0,0,1,1435.810059,17.23011589,54.86014938,24.92252731,27.10811043,69.87030029,8463.820313,3044.360107,42.89347038,42.73119219,41.660305
12/20/12,40.229008,35263104,41.77208329,42.18193357,42.15242097,41.84511117,-0.307309804,39.229008,0.057038089,0.385192589,0.557769328,1443.689941,17.28449249,54.95333862,24.92252731,27.13742828,69.80712128,8516.429688,3050.389893,42.91563404,42.74626049,40.229008
12/21/12,39.61832,30087242,41.26226857,42.07424538,41.96470979,41.50252791,-0.462181877,38.61832,0,0,1,1430.150024,17.04659653,54.58050919,24.91487694,27.17651558,68.82015991,8443.150391,3021.01001,42.93753841,42.76098037,39.61832
12/24/12,39.5229,6793870,40.91739386,41.94429267,41.78383499,41.19796977,-0.585865218,38.5229,0,0,1,1426.660034,17.04659653,54.38632584,24.83834839,27.31332779,69.00964355,8420.549805,3012.600098,42.95918477,42.77535423,39.5229
12/26/12,39.446564,7471716,40.61750257,41.81433995,41.61070381,40.92852273,-0.682181076,38.446564,0.038694307,0.056924805,0.904380858,1419.829956,17.15535355,54.50284958,24.754179,26.82471848,68.60697174,8395.490234,2990.159912,42.98057446,42.78938459,39.446564
12/27/12,39.312977,11948877,40.28625929,41.6925661,41.44050182,40.67997723,-0.760524587,38.312977,0,0,1,1418.099976,17.08737946,54.44068527,24.59348869,26.72699547,68.0226593,8399.830078,2985.909912,43.00170888,42.80307411,39.312977
12/28/12,38.778625,11862731,39.79552843,41.51263152,41.24332576,40.3874615,-0.855864254,37.778625,0.030883584,0.730254412,0.238861963,1402.430054,16.91746521,53.96688843,24.40983963,26.3067894,67.30414581,8316.160156,2960.310059,43.02258947,42.81642561,38.778625
12/31/12,39.064884,15004635,39.424754,41.34133019,41.0819597,40.18398804,-0.89797166,38.064884,0,0,1,1426.189941,17.04659653,54.44846344,24.93782616,26.82471848,68.06214905,8443.509766,3019.51001,43.04321773,42.82944201,39.064884
1/2/13,39.446564,16722831,39.31297629,41.20683362,40.96081928,40.07053819,-0.890281091,38.446564,0.899508178,0.051546369,0.048945479,1462.420044,17.61074257,55.02323532,25.30137253,27.06902313,70.39141846,8632.009766,3112.26001,43.06359523,42.84212639,39.446564
1/3/13,40.39122,24673483,39.42339057,41.11095938,40.91862674,40.11987385,-0.798752888,39.39122,0.08289171,0.00917795,0.907930315,1459.369995,17.56996536,54.94557571,25.71133804,26.99084473,69.94924927,8607.790039,3100.570068,43.08372355,42.85448197,40.39122
1/4/13,40.04771,16169068,39.49836343,41.00054495,40.85411439,40.10877172,-0.745342668,39.04771,0,0,1,1466.469971,17.64472771,55.57471848,25.79641724,27.55763245,70.25720978,8667.679688,3101.659912,43.10360435,42.86651208,40.04771
1/7/13,40.190842,12055773,39.60468886,40.89740081,40.8049831,40.12139792,-0.683585183,39.190842,0.479842588,0.023573827,0.496583596,1461.890015,17.6583252,55.45821381,25.83509827,27.27423668,69.9018631,8636.910156,3098.810059,43.12323935,42.87822021,40.190842
1/8/13,40.248093,15458943,39.73827686,40.79153024,40.76373198,40.14088947,-0.622842514,39.248093,0,0,1,1457.150024,17.68551445,55.4659729,25.90470886,27.14720154,69.60185242,8604.379883,3091.810059,43.1426303,42.88960997,40.248093
1/9/13,40.639313,10556609,40.00408943,40.69883676,40.75451576,40.21757001,-0.53694575,39.639313,0.467262983,0.012034602,0.520702422,1461.02002,17.99136925,55.71453094,26.0516777,27.39150429,70.0124054,8636.099609,3105.810059,43.16177901,42.9006851,40.639313
1/10/13,40.82061,13593084,40.25490743,40.62159205,40.75941163,40.3103454,-0.449066236,39.82061,0,0,1,1472.119995,18.18848038,56.07182693,26.36881828,27.606493,69.33337402,8713.75,3121.76001,43.18068734,42.91144948,40.82061
1/11/13,41.25,12722825,40.51254114,40.53253357,40.79575151,40.45490764,-0.340843869,40.25,0.033314506,0.433036884,0.533648625,1472.050049,18.02535057,56.19610596,26.39975357,27.20583344,68.66223907,8712.400391,3125.629883,43.19935719,42.92190709,41.25
1/14/13,41.354961,11650721,40.65021843,40.44529252,40.83717444,40.59337739,-0.243797046,40.354961,0,0,1,1470.680054,18.1748867,56.35920334,26.46937561,26.91266823,68.63064575,8717.44043,3117.5,43.21779054,42.93206209,41.354961
1/15/13,40.90649,12446677,40.77290129,40.39621952,40.84230892,40.64154856,-0.200760362,39.90649,0,0,1,1472.339966,18.09332466,56.2116394,26.53125191,27.34264374,67.17783356,8733.099609,3110.780029,43.23598938,42.9419187,40.90649
1/16/13,40.591602,12481156,40.83015271,40.35078138,40.82373804,40.63386447,-0.189873565,39.591602,0.064847812,0.801381111,0.133771114,1472.630005,18.08652306,56.37474823,26.55445099,27.43059349,66.5777359,8710.55957,3117.540039,43.25395576,42.95148133,40.591602
1/17/13,40.791985,16255109,40.90785157,40.3107959,40.82138596,40.65819071,-0.163195253,39.791985,0,0,1,1480.939941,18.2360611,56.62329865,26.5080452,27.40127754,66.27770996,8766.540039,3136,43.27169181,42.96075446,40.791985
1/18/13,41.011452,17222937,40.96101429,40.25354405,40.83546493,40.7125386,-0.122926328,40.011452,0,0,1,1485.97998,18.03894806,56.8796196,26.65500641,27.36218834,64.80905914,8792.629883,3134.709961,43.28919967,42.96974273,41.011452
1/22/13,41.221375,12819765,41.01826643,40.23264262,40.86405086,40.79082112,-0.073229736,40.221375,0,0,1,1492.560059,18.13409996,56.46018982,26.9566803,27.25469398,65.76446533,8832.75,3143.179932,43.30648153,42.97845087,41.221375
1/23/13,40.85878,14854666,40.96237786,40.26263176,40.86366043,40.80127633,-0.06238409,39.85878,0,0,1,1494.810059,18.11371422,56.58447647,26.99534988,27.50876999,65.59074402,8828.660156,3153.669922,43.32353966,42.98688375,40.85878
1/24/13,41.030533,13096122,40.916031,40.32988,40.87602136,40.83654659,-0.039474766,40.030533,0,0,1,1494.819946,18.24964905,56.77865601,27.69924355,27.6846714,65.23542023,8856.589844,3130.379883,43.34037634,42.99504635,41.030533
1/25/13,41.469467,13799330,40.99645629,40.42257367,40.91998029,40.93391896,0.013938668,40.469467,0.172018155,0.014345814,0.813636065,1502.959961,18.35160637,57.41555786,28.3799305,27.81170845,65.86711884,8904.530273,3149.709961,43.35699391,43.00294376,41.469467
1/28/13,40.963741,12418800,41.049619,40.49482019,40.92322183,40.93850697,0.015285141,39.963741,0,0,1,1500.180054,18.24285316,57.18253708,28.16335487,27.606493,67.58049011,8880.009766,3154.300049,43.37339476,43.01058118,40.963741
1/29/13,41.660305,16474874,41.17366471,40.60659771,40.97782058,41.04955282,0.071732238,40.660305,0,0,1,1507.839966,18.82739067,57.79616165,28.26390076,27.6455822,68.37007141,8935.639648,3153.659912,43.38958132,43.01796395,41.660305
1/30/13,41.507633,13280885,41.24454771,40.73655048,41.01706594,41.12002669,0.102960748,40.507633,0.569545984,0.00918584,0.421268165,1501.959961,18.86166191,57.54759598,28.32578468,27.55763245,67.41469574,8904.30957,3142.310059,43.40555607,43.02509747,41.507633
1/31/13,41.269085,15237291,41.25136343,40.84151243,41.03573402,41.14295874,0.107224717,40.269085,0,0,1,1498.109985,18.70396996,57.41555786,27.95450401,27.6260376,67.4778595,8894.709961,3142.129883,43.42132153,43.0319873,41.269085
2/1/13,39.914124,39497024,41.11641257,40.86377719,40.9526518,40.95390724,0.001255442,38.914124,0.191537366,0.158033722,0.650428911,1513.170044,18.94394302,57.61749268,28.55010033,28.23191261,68.14108276,8965.120117,3179.100098,43.43688027,43.03863907,39.914124
2/4/13,38.979008,30821366,40.82333757,40.796529,40.80645596,40.65007659,-0.156379373,37.979008,0.024374179,0.842308566,0.133317278,1495.709961,18.62855339,57.56313705,28.24842834,27.98760986,67.69892883,8852.790039,3131.169922,43.45223489,43.04505853,38.979008
2/5/13,39.532444,22330050,40.54662,40.77199252,40.71208471,40.47813311,-0.233951592,38.532444,0.591979384,0.008376866,0.399643779,1511.290039,18.86166191,57.99034882,28.24069786,28.30031967,68.32273102,8920.129883,3171.580078,43.46738804,43.05125151,39.532444
2/6/13,39.208015,18218222,40.295802,40.72519124,40.60067213,40.28273033,-0.317941808,38.208015,0,0,1,1512.119995,18.73139763,58.55734253,28.27164268,28.15373611,68.37007141,8934.240234,3168.47998,43.48234242,43.05722398,39.208015
2/7/13,39.122135,16950666,39.93320629,40.67157419,40.49115087,40.1041772,-0.386973666,38.122135,0.052761406,0.815652966,0.131585643,1509.390015,18.48457718,58.30102158,28.22523689,28.14396477,67.28835297,8893.740234,3165.129883,43.49710076,43.06298197,39.122135
2/8/13,39.293892,15365566,39.61695757,40.60750652,40.40246502,39.97951794,-0.422947085,38.293892,0,0,1,1517.930054,18.42971992,58.62723923,28.64292145,28.20259857,68.51218414,8935.230469,3193.870117,43.51166584,43.06853162,39.293892
2/11/13,39.484734,11959776,39.36205029,40.54389338,40.33448495,39.90339733,-0.431087616,38.484734,0,0,1,1517.01001,18.60798645,58.57288742,28.56557083,28.19282722,67.41664886,8919.019531,3192,43.52604048,43.07387916,39.484734
2/12/13,39.551525,10475808,39.31025043,40.46301362,40.27648791,39.84926313,-0.427224787,38.551525,0.030785566,0.26826188,0.70095259,1519.430054,18.5051403,58.87579346,28.24842834,28.14396477,67.11495972,8957.610352,3186.48999,43.54022753,43.07903091,39.551525
2/13/13,39.265266,16561858,39.35114443,40.36350433,40.20158259,39.75941742,-0.442165172,38.265266,0.146458967,0.49847283,0.35506819,1520.329956,18.51199722,58.7670517,27.93903542,28.20259857,67.43252563,8955.599609,3196.879883,43.5542299,43.08399328,39.265266
2/14/13,39.303436,17116774,39.318429,40.28716843,40.13505321,39.68926643,-0.445786782,38.303436,0.729178965,0.154070273,0.116750762,1521.380005,18.5531311,58.88356781,28.2948494,28.49576378,67.25787354,8953.070313,3198.659912,43.56805051,43.08877278,39.303436
